spouts,max_spout,sorters,emit_freq,chunk_size,message_size,$<latency
1,1000,6,60,10000000.0,1000.0,124.52
1,1000,6,60,10000000.0,10000.0,115.03
1,1000,6,60,10000000.0,100000.0,112.33
1,1000,6,120,100000.0,1000.0,98.464
1,1000,6,120,100000.0,10000.0,90.416
1,1000,6,120,100000.0,100000.0,95.225
1,1000,6,120,1000000.0,1000.0,95.249
1,1000,6,120,1000000.0,10000.0,94.48100000000001
1,1000,6,120,1000000.0,100000.0,98.325
1,1000,6,120,2000000.0,1000.0,97.6
1,1000,6,120,2000000.0,10000.0,100.49
1,1000,6,120,2000000.0,100000.0,92.29
1,1000,6,120,10000000.0,1000.0,99.995
1,1000,6,120,10000000.0,10000.0,108.93
1,1000,6,120,10000000.0,100000.0,109.34
1,1000,6,300,100000.0,1000.0,97.794
1,1000,6,300,100000.0,10000.0,89.025
1,1000,6,300,100000.0,100000.0,93.219
1,1000,6,300,1000000.0,1000.0,95.757
1,1000,6,300,1000000.0,10000.0,100.32
1,1000,6,300,1000000.0,100000.0,89.09200000000001
1,1000,6,300,2000000.0,1000.0,84.413
1,1000,6,300,2000000.0,10000.0,101.54
1,1000,6,300,2000000.0,100000.0,93.07
1,1000,6,300,10000000.0,1000.0,112.12
1,1000,6,300,10000000.0,10000.0,110.52
1,1000,6,300,10000000.0,100000.0,99.777
1,1000,9,1,100000.0,1000.0,97.97
1,1000,9,1,100000.0,10000.0,89.156
1,1000,9,1,100000.0,100000.0,91.40899999999999
1,1000,9,1,1000000.0,1000.0,94.266
1,1000,9,1,1000000.0,10000.0,98.34200000000001
1,1000,9,1,1000000.0,100000.0,97.15100000000001
1,1000,9,1,2000000.0,1000.0,97.897
1,1000,9,1,2000000.0,10000.0,97.48100000000001
1,1000,9,1,2000000.0,100000.0,99.552
1,1000,9,1,10000000.0,1000.0,152.56
1,1000,9,1,10000000.0,10000.0,122.47
1,1000,9,1,10000000.0,100000.0,129.39
1,1000,9,10,100000.0,1000.0,94.069
1,1000,9,10,100000.0,10000.0,94.12200000000001
1,1000,9,10,100000.0,100000.0,95.705
1,1000,9,10,1000000.0,1000.0,95.09899999999999
1,1000,9,10,1000000.0,10000.0,87.645
1,1000,9,10,1000000.0,100000.0,94.405
1,1000,9,10,2000000.0,1000.0,101.37
1,1000,9,10,2000000.0,10000.0,92.78299999999999
1,1000,9,10,2000000.0,100000.0,96.686
1,1000,9,10,10000000.0,1000.0,112.81
1,1000,9,10,10000000.0,10000.0,116.06
1,1000,9,10,10000000.0,100000.0,101.96
1,1000,9,60,100000.0,1000.0,87.35700000000001
1,1000,9,60,100000.0,10000.0,90.97399999999999
1,1000,9,60,100000.0,100000.0,91.611
1,1000,9,60,1000000.0,1000.0,97.977
1,1000,9,60,1000000.0,10000.0,96.595
1,1000,9,60,1000000.0,100000.0,96.66
1,1000,9,60,2000000.0,1000.0,95.21600000000001
1,1000,9,60,2000000.0,10000.0,90.404
1,1000,9,60,2000000.0,100000.0,91.734
1,1000,9,60,10000000.0,1000.0,105.71
1,1000,9,60,10000000.0,10000.0,101.43
1,1000,9,60,10000000.0,100000.0,111.03
1,1000,9,120,100000.0,1000.0,91.78
1,1000,9,120,100000.0,10000.0,90.405
1,1000,9,120,100000.0,100000.0,86.738
1,1000,9,120,1000000.0,1000.0,80.993
1,1000,9,120,1000000.0,10000.0,98.081
1,1000,9,120,1000000.0,100000.0,90.541
1,1000,9,120,2000000.0,1000.0,84.17200000000001
1,1000,9,120,2000000.0,10000.0,97.126
1,1000,9,120,2000000.0,100000.0,96.241
1,1000,9,120,10000000.0,1000.0,109.61
1,1000,9,120,10000000.0,10000.0,102.69
1,1000,9,120,10000000.0,100000.0,114.96
1,1000,9,300,100000.0,1000.0,97.62200000000001
1,1000,9,300,100000.0,10000.0,91.869
1,1000,9,300,100000.0,100000.0,97.228
1,1000,9,300,1000000.0,1000.0,90.794
1,1000,9,300,1000000.0,10000.0,86.74600000000001
1,1000,9,300,1000000.0,100000.0,97.82700000000001
1,1000,9,300,2000000.0,1000.0,97.736
1,1000,9,300,2000000.0,10000.0,89.92299999999999
1,1000,9,300,2000000.0,100000.0,100.83
1,1000,9,300,10000000.0,1000.0,109.58
1,1000,9,300,10000000.0,10000.0,114.83
1,1000,9,300,10000000.0,100000.0,108.52
1,1000,12,1,100000.0,1000.0,84.85799999999999
1,1000,12,1,100000.0,10000.0,90.695
1,1000,12,1,100000.0,100000.0,86.706
1,1000,12,1,1000000.0,1000.0,90.708
1,1000,12,1,1000000.0,10000.0,101.45
1,1000,12,1,1000000.0,100000.0,84.14
1,1000,12,1,2000000.0,1000.0,125.11
1,1000,12,1,2000000.0,10000.0,132.91
1,1000,12,1,2000000.0,100000.0,124.8
1,1000,12,1,10000000.0,1000.0,173.37
1,1000,12,1,10000000.0,10000.0,172.52
1,1000,12,1,10000000.0,100000.0,189.42
1,1000,12,10,100000.0,1000.0,124.43
1,1000,12,10,100000.0,10000.0,122.76
1,1000,12,10,100000.0,100000.0,119.75
1,1000,12,10,1000000.0,1000.0,119.72
1,1000,12,10,1000000.0,10000.0,115.76
1,1000,12,10,1000000.0,100000.0,117.41
1,1000,12,10,2000000.0,1000.0,124.73
1,1000,12,10,2000000.0,10000.0,131.71
1,1000,12,10,2000000.0,100000.0,118.73
1,1000,12,10,10000000.0,1000.0,156.23
1,1000,12,10,10000000.0,10000.0,157.04
1,1000,12,10,10000000.0,100000.0,155.51
1,1000,12,60,100000.0,1000.0,125.72
1,1000,12,60,100000.0,10000.0,125.43
1,1000,12,60,100000.0,100000.0,109.78
1,1000,12,60,1000000.0,1000.0,118.3
1,1000,12,60,1000000.0,10000.0,124.91
1,1000,12,60,1000000.0,100000.0,119.09
1,1000,12,60,2000000.0,1000.0,123.46
1,1000,12,60,2000000.0,10000.0,131.79
1,1000,12,60,2000000.0,100000.0,117.07
1,1000,12,60,10000000.0,1000.0,123.51
1,1000,12,60,10000000.0,10000.0,141.25
1,1000,12,60,10000000.0,100000.0,172.36
1,1000,12,120,100000.0,1000.0,123.51
1,1000,12,120,100000.0,10000.0,120.93
1,1000,12,120,100000.0,100000.0,117.87
1,1000,12,120,1000000.0,1000.0,125.63
1,1000,12,120,1000000.0,10000.0,133.58
1,1000,12,120,1000000.0,100000.0,117.33
1,1000,12,120,2000000.0,1000.0,124.72
1,1000,12,120,2000000.0,10000.0,123.16
1,1000,12,120,2000000.0,100000.0,124.98
1,1000,12,120,10000000.0,1000.0,171.51
1,1000,12,120,10000000.0,10000.0,161.76
1,1000,12,120,10000000.0,100000.0,150.77
1,1000,12,300,100000.0,1000.0,117.85
1,1000,12,300,100000.0,10000.0,118.97
1,1000,12,300,100000.0,100000.0,109.75
1,1000,12,300,1000000.0,1000.0,120.45
1,1000,12,300,1000000.0,10000.0,111.87
1,1000,12,300,1000000.0,100000.0,116.88
1,1000,12,300,2000000.0,1000.0,135.77
1,1000,12,300,2000000.0,10000.0,137.67
1,1000,12,300,2000000.0,100000.0,126.0
1,1000,12,300,10000000.0,1000.0,157.36
1,1000,12,300,10000000.0,10000.0,196.51
1,1000,12,300,10000000.0,100000.0,142.25
1,1000,15,1,100000.0,1000.0,119.19
1,1000,15,1,100000.0,10000.0,121.07
1,1000,15,1,100000.0,100000.0,122.04
1,1000,15,1,1000000.0,1000.0,122.52
1,1000,15,1,1000000.0,10000.0,127.14
1,1000,15,1,1000000.0,100000.0,120.88
1,1000,15,1,2000000.0,1000.0,126.32
1,1000,15,1,2000000.0,10000.0,115.93
1,1000,15,1,2000000.0,100000.0,125.68
1,1000,15,1,10000000.0,1000.0,258.69
1,1000,15,1,10000000.0,10000.0,203.97
1,1000,15,1,10000000.0,100000.0,167.49
1,1000,15,10,100000.0,1000.0,113.64
1,1000,15,10,100000.0,10000.0,120.01
1,1000,15,10,100000.0,100000.0,121.09
1,1000,15,10,1000000.0,1000.0,130.45
1,1000,15,10,1000000.0,10000.0,122.51
1,1000,15,10,1000000.0,100000.0,120.27
1,1000,15,10,2000000.0,1000.0,117.82
1,1000,15,10,2000000.0,10000.0,120.12
1,1000,15,10,2000000.0,100000.0,118.61
1,1000,15,10,10000000.0,1000.0,153.97
1,1000,15,10,10000000.0,10000.0,157.86
1,1000,15,10,10000000.0,100000.0,121.77
1,1000,15,60,100000.0,1000.0,106.05
1,1000,15,60,100000.0,10000.0,116.49
1,1000,15,60,100000.0,100000.0,118.08
1,1000,15,60,1000000.0,1000.0,135.27
1,1000,15,60,1000000.0,10000.0,113.88
1,1000,15,60,1000000.0,100000.0,118.75
1,1000,15,60,2000000.0,1000.0,127.3
1,1000,15,60,2000000.0,10000.0,125.62
1,1000,15,60,2000000.0,100000.0,127.35
1,1000,15,60,10000000.0,1000.0,180.81
1,1000,15,60,10000000.0,10000.0,153.57
1,1000,15,60,10000000.0,100000.0,168.26
1,1000,15,120,100000.0,1000.0,123.43
1,1000,15,120,100000.0,10000.0,118.47
1,1000,15,120,100000.0,100000.0,121.2
1,1000,15,120,1000000.0,1000.0,127.2
1,1000,15,120,1000000.0,10000.0,122.54
1,1000,15,120,1000000.0,100000.0,133.38
1,1000,15,120,2000000.0,1000.0,115.5
1,1000,15,120,2000000.0,10000.0,123.1
1,1000,15,120,2000000.0,100000.0,121.96
1,1000,15,120,10000000.0,1000.0,177.93
1,1000,15,120,10000000.0,10000.0,201.03
1,1000,15,120,10000000.0,100000.0,168.36
1,1000,15,300,100000.0,1000.0,123.2
1,1000,15,300,100000.0,10000.0,126.17
1,1000,15,300,100000.0,100000.0,125.43
1,1000,15,300,1000000.0,1000.0,122.89
1,1000,15,300,1000000.0,10000.0,123.92
1,1000,15,300,1000000.0,100000.0,121.77
1,1000,15,300,2000000.0,1000.0,120.9
1,1000,15,300,2000000.0,10000.0,123.83
1,1000,15,300,2000000.0,100000.0,129.12
1,1000,15,300,10000000.0,1000.0,167.88
1,1000,15,300,10000000.0,10000.0,192.31
1,1000,15,300,10000000.0,100000.0,183.93
1,1000,18,1,100000.0,1000.0,115.0
1,1000,18,1,100000.0,10000.0,117.79
1,1000,18,1,100000.0,100000.0,122.69
1,1000,18,1,1000000.0,1000.0,125.77
1,1000,18,1,1000000.0,10000.0,133.52
1,1000,18,1,1000000.0,100000.0,117.16
1,1000,18,1,2000000.0,1000.0,125.91
1,1000,18,1,2000000.0,10000.0,114.99
1,1000,18,1,2000000.0,100000.0,123.28
1,1000,18,1,10000000.0,1000.0,280.81
1,1000,18,1,10000000.0,10000.0,267.97
1,1000,18,1,10000000.0,100000.0,288.97
1,1000,18,10,100000.0,1000.0,121.51
1,1000,18,10,100000.0,10000.0,120.4
1,1000,18,10,100000.0,100000.0,116.74
1,1000,18,10,1000000.0,1000.0,122.37
1,1000,18,10,1000000.0,10000.0,125.63
1,1000,18,10,1000000.0,100000.0,112.88
1,1000,18,10,2000000.0,1000.0,120.28
1,1000,18,10,2000000.0,10000.0,137.0
1,1000,18,10,2000000.0,100000.0,125.53
1,1000,18,10,10000000.0,1000.0,140.74
1,1000,18,10,10000000.0,10000.0,120.39
1,1000,18,10,10000000.0,100000.0,152.92
1,1000,18,60,100000.0,1000.0,118.49
1,1000,18,60,100000.0,10000.0,127.84
1,1000,18,60,100000.0,100000.0,116.84
1,1000,18,60,1000000.0,1000.0,123.87
1,1000,18,60,1000000.0,10000.0,128.8
1,1000,18,60,1000000.0,100000.0,118.67
1,1000,18,60,2000000.0,1000.0,122.24
1,1000,18,60,2000000.0,10000.0,131.28
1,1000,18,60,2000000.0,100000.0,136.64
1,1000,18,60,10000000.0,1000.0,212.93
1,1000,18,60,10000000.0,10000.0,217.39
1,1000,18,60,10000000.0,100000.0,138.34
1,1000,18,120,100000.0,1000.0,115.35
1,1000,18,120,100000.0,10000.0,126.15
1,1000,18,120,100000.0,100000.0,121.49
1,1000,18,120,1000000.0,1000.0,120.02
1,1000,18,120,1000000.0,10000.0,127.2
1,1000,18,120,1000000.0,100000.0,126.47
1,1000,18,120,2000000.0,1000.0,129.29
1,1000,18,120,2000000.0,10000.0,132.32
1,1000,18,120,2000000.0,100000.0,132.64
1,1000,18,120,10000000.0,1000.0,148.31
1,1000,18,120,10000000.0,10000.0,148.09
1,1000,18,120,10000000.0,100000.0,175.86
1,1000,18,300,100000.0,1000.0,127.21
1,1000,18,300,100000.0,10000.0,115.9
1,1000,18,300,100000.0,100000.0,122.71
1,1000,18,300,1000000.0,1000.0,130.62
1,1000,18,300,1000000.0,10000.0,120.35
1,1000,18,300,1000000.0,100000.0,120.29
1,1000,18,300,2000000.0,1000.0,123.66
1,1000,18,300,2000000.0,10000.0,122.24
1,1000,18,300,2000000.0,100000.0,127.06
1,1000,18,300,10000000.0,1000.0,249.23
1,1000,18,300,10000000.0,10000.0,201.42
1,1000,18,300,10000000.0,100000.0,214.82
1,10000,1,1,100000.0,1000.0,25983.0
1,10000,1,1,100000.0,10000.0,30112.0
1,10000,1,1,100000.0,100000.0,31011.0
1,10000,1,1,1000000.0,1000.0,26360.0
1,10000,1,1,1000000.0,10000.0,31072.0
1,10000,1,1,1000000.0,100000.0,32505.0
1,10000,1,1,2000000.0,1000.0,25722.0
1,10000,1,1,2000000.0,10000.0,29191.0
1,10000,1,1,2000000.0,100000.0,21814.0
1,10000,1,1,10000000.0,1000.0,29370.0
1,10000,1,1,10000000.0,10000.0,22273.0
1,10000,1,1,10000000.0,100000.0,32507.0
1,10000,1,10,100000.0,1000.0,24887.0
1,10000,1,10,100000.0,10000.0,29265.0
1,10000,1,10,100000.0,100000.0,30833.0
1,10000,1,10,1000000.0,1000.0,24960.0
1,10000,1,10,1000000.0,10000.0,29588.0
1,10000,1,10,1000000.0,100000.0,29665.0
1,10000,1,10,2000000.0,1000.0,25972.0
1,10000,1,10,2000000.0,10000.0,27362.0
1,10000,1,10,2000000.0,100000.0,28865.0
1,10000,1,10,10000000.0,1000.0,27506.0
1,10000,1,10,10000000.0,10000.0,32808.0
1,10000,1,10,10000000.0,100000.0,30562.0
1,10000,1,60,100000.0,1000.0,25138.0
1,10000,1,60,100000.0,10000.0,28818.0
1,10000,1,60,100000.0,100000.0,29778.0
1,10000,1,60,1000000.0,1000.0,25556.0
1,10000,1,60,1000000.0,10000.0,29070.0
1,10000,1,60,1000000.0,100000.0,31879.0
1,10000,1,60,2000000.0,1000.0,25951.0
1,10000,1,60,2000000.0,10000.0,28648.0
1,10000,1,60,2000000.0,100000.0,27380.0
1,10000,1,60,10000000.0,1000.0,25827.0
1,10000,1,60,10000000.0,10000.0,31831.0
1,10000,1,60,10000000.0,100000.0,30725.0
1,10000,1,120,100000.0,1000.0,25392.0
1,10000,1,120,100000.0,10000.0,31099.0
1,10000,1,120,100000.0,100000.0,26264.0
1,10000,1,120,1000000.0,1000.0,25425.0
1,10000,1,120,1000000.0,10000.0,28328.0
1,10000,1,120,1000000.0,100000.0,25653.0
1,10000,1,120,2000000.0,1000.0,25372.0
1,10000,1,120,2000000.0,10000.0,28668.0
1,10000,1,120,2000000.0,100000.0,30853.0
1,10000,1,120,10000000.0,1000.0,27564.0
1,10000,1,120,10000000.0,10000.0,29314.0
1,10000,1,120,10000000.0,100000.0,28489.0
1,10000,1,300,100000.0,1000.0,27036.0
1,10000,1,300,100000.0,10000.0,28443.0
1,10000,1,300,100000.0,100000.0,30223.0
1,10000,1,300,1000000.0,1000.0,24827.0
1,10000,1,300,1000000.0,10000.0,29777.0
1,10000,1,300,1000000.0,100000.0,31026.0
1,10000,1,300,2000000.0,1000.0,25016.0
1,10000,1,300,2000000.0,10000.0,29906.0
1,10000,1,300,2000000.0,100000.0,27908.0
1,10000,1,300,10000000.0,1000.0,26087.0
1,10000,1,300,10000000.0,10000.0,32738.0
1,10000,1,300,10000000.0,100000.0,31899.0
1,10000,2,1,100000.0,1000.0,13652.0
1,10000,2,1,100000.0,10000.0,32391.0
1,10000,2,1,100000.0,100000.0,32390.0
1,10000,2,1,1000000.0,1000.0,13633.0
1,10000,2,1,1000000.0,10000.0,30517.0
1,10000,2,1,1000000.0,100000.0,31024.0
1,10000,2,1,2000000.0,1000.0,12910.0
1,10000,2,1,2000000.0,10000.0,34733.0
1,10000,2,1,2000000.0,100000.0,28470.0
1,10000,2,1,10000000.0,1000.0,13414.0
1,10000,2,1,10000000.0,10000.0,32910.0
1,10000,2,1,10000000.0,100000.0,29363.0
1,10000,2,10,100000.0,1000.0,13000.0
1,10000,2,10,100000.0,10000.0,32950.0
1,10000,2,10,100000.0,100000.0,28883.0
1,10000,2,10,1000000.0,1000.0,13195.0
1,10000,2,10,1000000.0,10000.0,32225.0
1,10000,2,10,1000000.0,100000.0,25866.0
1,10000,2,10,2000000.0,1000.0,13308.0
1,10000,2,10,2000000.0,10000.0,33156.0
1,10000,2,10,2000000.0,100000.0,27314.0
1,10000,2,10,10000000.0,1000.0,13110.0
1,10000,2,10,10000000.0,10000.0,31112.0
1,10000,2,10,10000000.0,100000.0,26839.0
1,10000,2,60,100000.0,1000.0,13348.0
1,10000,2,60,100000.0,10000.0,31983.0
1,10000,2,60,100000.0,100000.0,26945.0
1,10000,2,60,1000000.0,1000.0,13861.0
1,10000,2,60,1000000.0,10000.0,31547.0
1,10000,2,60,1000000.0,100000.0,28615.0
1,10000,2,60,2000000.0,1000.0,13582.0
1,10000,2,60,2000000.0,10000.0,24543.0
1,10000,2,60,2000000.0,100000.0,19647.0
1,10000,2,60,10000000.0,1000.0,13041.0
1,10000,2,60,10000000.0,10000.0,34558.0
1,10000,2,60,10000000.0,100000.0,27665.0
1,10000,2,120,100000.0,1000.0,13373.0
1,10000,2,120,100000.0,10000.0,32670.0
1,10000,2,120,100000.0,100000.0,20133.0
1,10000,2,120,1000000.0,1000.0,12325.0
1,10000,2,120,1000000.0,10000.0,29137.0
1,10000,2,120,1000000.0,100000.0,27585.0
1,10000,2,120,2000000.0,1000.0,12665.0
1,10000,2,120,2000000.0,10000.0,28749.0
1,10000,2,120,2000000.0,100000.0,29575.0
1,10000,2,120,10000000.0,1000.0,13858.0
1,10000,2,120,10000000.0,10000.0,31557.0
1,10000,2,120,10000000.0,100000.0,25708.0
1,10000,2,300,100000.0,1000.0,13614.0
1,10000,2,300,100000.0,10000.0,33284.0
1,10000,2,300,100000.0,100000.0,29860.0
1,10000,2,300,1000000.0,1000.0,14182.0
1,10000,2,300,1000000.0,10000.0,31255.0
1,10000,2,300,1000000.0,100000.0,27808.0
1,10000,2,300,2000000.0,1000.0,13638.0
1,10000,2,300,2000000.0,10000.0,33989.0
1,10000,2,300,2000000.0,100000.0,29063.0
1,10000,2,300,10000000.0,1000.0,13204.0
1,10000,2,300,10000000.0,10000.0,32354.0
1,10000,2,300,10000000.0,100000.0,27590.0
1,10000,3,1,100000.0,1000.0,389.09
1,10000,3,1,100000.0,10000.0,375.01
1,10000,3,1,100000.0,100000.0,351.62
1,10000,3,1,1000000.0,1000.0,364.93
1,10000,3,1,1000000.0,10000.0,366.9
1,10000,3,1,1000000.0,100000.0,350.15
1,10000,3,1,2000000.0,1000.0,363.2
1,10000,3,1,2000000.0,10000.0,365.24
1,10000,3,1,2000000.0,100000.0,408.99
1,10000,3,1,10000000.0,1000.0,492.94
1,10000,3,1,10000000.0,10000.0,413.89
1,10000,3,1,10000000.0,100000.0,402.52
1,10000,3,10,100000.0,1000.0,419.53
1,10000,3,10,100000.0,10000.0,340.96
1,10000,3,10,100000.0,100000.0,370.78
1,10000,3,10,1000000.0,1000.0,360.21
1,10000,3,10,1000000.0,10000.0,390.97
1,10000,3,10,1000000.0,100000.0,359.09
1,10000,3,10,2000000.0,1000.0,377.65
1,10000,3,10,2000000.0,10000.0,375.71
1,10000,3,10,2000000.0,100000.0,418.69
1,10000,3,10,10000000.0,1000.0,396.5
1,10000,3,10,10000000.0,10000.0,350.91
1,10000,3,10,10000000.0,100000.0,379.21
1,10000,3,60,100000.0,1000.0,340.75
1,10000,3,60,100000.0,10000.0,376.55
1,10000,3,60,100000.0,100000.0,327.98
1,10000,3,60,1000000.0,1000.0,379.03
1,10000,3,60,1000000.0,10000.0,383.35
1,10000,3,60,1000000.0,100000.0,340.74
1,10000,3,60,2000000.0,1000.0,365.23
1,10000,3,60,2000000.0,10000.0,414.52
1,10000,3,60,2000000.0,100000.0,324.74
1,10000,3,60,10000000.0,1000.0,378.58
1,10000,3,60,10000000.0,10000.0,363.26
1,10000,3,60,10000000.0,100000.0,391.55
1,10000,3,120,100000.0,1000.0,373.76
1,10000,3,120,100000.0,10000.0,358.91
1,10000,3,120,100000.0,100000.0,373.95
1,10000,3,120,1000000.0,1000.0,383.71
1,10000,3,120,1000000.0,10000.0,424.73
1,10000,3,120,1000000.0,100000.0,381.5
1,10000,3,120,2000000.0,1000.0,369.83
1,10000,3,120,2000000.0,10000.0,380.95
1,10000,3,120,2000000.0,100000.0,365.08
1,10000,3,120,10000000.0,1000.0,379.59
1,10000,3,120,10000000.0,10000.0,340.45
1,10000,3,120,10000000.0,100000.0,446.86
1,10000,3,300,100000.0,1000.0,364.06
1,10000,3,300,100000.0,10000.0,360.29
1,10000,3,300,100000.0,100000.0,336.57
1,10000,3,300,1000000.0,1000.0,367.96
1,10000,3,300,1000000.0,10000.0,373.45
1,10000,3,300,1000000.0,100000.0,372.63
1,10000,3,300,2000000.0,1000.0,355.21
1,10000,3,300,2000000.0,10000.0,324.4
1,10000,3,300,2000000.0,100000.0,375.15
1,10000,3,300,10000000.0,1000.0,432.63
1,10000,3,300,10000000.0,10000.0,332.1
1,10000,3,300,10000000.0,100000.0,399.57
1,10000,6,1,100000.0,1000.0,329.11
1,10000,6,1,100000.0,10000.0,328.5
1,10000,6,1,100000.0,100000.0,358.34
1,10000,6,1,1000000.0,1000.0,361.14
1,10000,6,1,1000000.0,10000.0,371.39
1,10000,6,1,1000000.0,100000.0,385.55
1,10000,6,1,2000000.0,1000.0,376.63
1,10000,6,1,2000000.0,10000.0,319.56
1,10000,6,1,2000000.0,100000.0,293.43
1,10000,6,1,10000000.0,1000.0,423.79
1,10000,6,1,10000000.0,10000.0,373.39
1,10000,6,1,10000000.0,100000.0,402.34
1,10000,6,10,100000.0,1000.0,347.24
1,10000,6,10,100000.0,10000.0,294.46
1,10000,6,10,100000.0,100000.0,416.54
1,10000,6,10,1000000.0,1000.0,339.6
1,10000,6,10,1000000.0,10000.0,331.89
1,10000,6,10,1000000.0,100000.0,327.18
1,10000,6,10,2000000.0,1000.0,380.68
1,10000,6,10,2000000.0,10000.0,324.24
1,10000,6,10,2000000.0,100000.0,351.18
1,10000,6,10,10000000.0,1000.0,403.62
1,10000,6,10,10000000.0,10000.0,419.27
1,10000,6,10,10000000.0,100000.0,391.17
1,10000,6,60,100000.0,1000.0,294.11
1,10000,6,60,100000.0,10000.0,395.48
1,10000,6,60,100000.0,100000.0,274.57
1,10000,6,60,1000000.0,1000.0,309.69
1,10000,6,60,1000000.0,10000.0,354.6
1,10000,6,60,1000000.0,100000.0,343.57
1,10000,6,60,2000000.0,1000.0,301.42
1,10000,6,60,2000000.0,10000.0,339.37
1,10000,6,60,2000000.0,100000.0,341.71
1,10000,6,60,10000000.0,1000.0,441.43
1,10000,6,60,10000000.0,10000.0,374.61
1,10000,6,60,10000000.0,100000.0,311.66
1,10000,6,120,100000.0,1000.0,358.43
1,10000,6,120,100000.0,10000.0,317.48
1,10000,6,120,100000.0,100000.0,333.82
1,10000,6,120,1000000.0,1000.0,350.11
1,10000,6,120,1000000.0,10000.0,378.71
1,10000,6,120,1000000.0,100000.0,306.25
1,10000,6,120,2000000.0,1000.0,357.19
1,10000,6,120,2000000.0,10000.0,348.84
1,10000,6,120,2000000.0,100000.0,347.12
1,10000,6,120,10000000.0,1000.0,417.81
1,10000,6,120,10000000.0,10000.0,495.02
1,10000,6,120,10000000.0,100000.0,391.84
1,10000,6,300,100000.0,1000.0,354.79
1,10000,6,300,100000.0,10000.0,353.36
1,10000,6,300,100000.0,100000.0,324.06
1,10000,6,300,1000000.0,1000.0,326.04
1,10000,6,300,1000000.0,10000.0,382.33
1,10000,6,300,1000000.0,100000.0,310.09
1,10000,6,300,2000000.0,1000.0,300.5
1,10000,6,300,2000000.0,10000.0,320.55
1,10000,6,300,2000000.0,100000.0,333.36
1,10000,6,300,10000000.0,1000.0,412.65
1,10000,6,300,10000000.0,10000.0,432.05
1,10000,6,300,10000000.0,100000.0,430.85
1,10000,9,1,100000.0,1000.0,402.19
1,10000,9,1,100000.0,10000.0,344.83
1,10000,9,1,100000.0,100000.0,412.22
1,10000,9,1,1000000.0,1000.0,374.13
1,10000,9,1,1000000.0,10000.0,385.95
1,10000,9,1,1000000.0,100000.0,408.18
1,10000,9,1,2000000.0,1000.0,380.69
1,10000,9,1,2000000.0,10000.0,367.04
1,10000,9,1,2000000.0,100000.0,425.77
1,10000,9,1,10000000.0,1000.0,449.15
1,10000,9,1,10000000.0,10000.0,358.62
1,10000,9,1,10000000.0,100000.0,428.33
1,10000,9,10,100000.0,1000.0,364.84
1,10000,9,10,100000.0,10000.0,360.81
1,10000,9,10,100000.0,100000.0,381.63
1,10000,9,10,1000000.0,1000.0,368.53
1,10000,9,10,1000000.0,10000.0,378.64
1,10000,9,10,1000000.0,100000.0,383.04
1,10000,9,10,2000000.0,1000.0,457.65
1,10000,9,10,2000000.0,10000.0,384.82
1,10000,9,10,2000000.0,100000.0,390.0
1,10000,9,10,10000000.0,1000.0,394.02
1,10000,9,10,10000000.0,10000.0,537.26
1,10000,9,10,10000000.0,100000.0,377.35
1,10000,9,60,100000.0,1000.0,356.81
1,10000,9,60,100000.0,10000.0,439.4
1,10000,9,60,100000.0,100000.0,407.88
1,10000,9,60,1000000.0,1000.0,361.72
1,10000,9,60,1000000.0,10000.0,382.55
1,10000,9,60,1000000.0,100000.0,400.09
1,10000,9,60,2000000.0,1000.0,456.8
1,10000,9,60,2000000.0,10000.0,379.89
1,10000,9,60,2000000.0,100000.0,409.56
1,10000,9,60,10000000.0,1000.0,560.08
1,10000,9,60,10000000.0,10000.0,423.51
1,10000,9,60,10000000.0,100000.0,451.54
1,10000,9,120,100000.0,1000.0,351.5
1,10000,9,120,100000.0,10000.0,364.13
1,10000,9,120,100000.0,100000.0,402.84
1,10000,9,120,1000000.0,1000.0,427.06
1,10000,9,120,1000000.0,10000.0,439.33
1,10000,9,120,1000000.0,100000.0,362.94
1,10000,9,120,2000000.0,1000.0,418.8
1,10000,9,120,2000000.0,10000.0,398.38
1,10000,9,120,2000000.0,100000.0,366.86
1,10000,9,120,10000000.0,1000.0,531.93
1,10000,9,120,10000000.0,10000.0,380.83
1,10000,9,120,10000000.0,100000.0,413.74
1,10000,9,300,100000.0,1000.0,361.86
1,10000,9,300,100000.0,10000.0,400.37
1,10000,9,300,100000.0,100000.0,369.44
1,10000,9,300,1000000.0,1000.0,420.56
1,10000,9,300,1000000.0,10000.0,418.92
1,10000,9,300,1000000.0,100000.0,361.97
1,10000,9,300,2000000.0,1000.0,397.37
1,10000,9,300,2000000.0,10000.0,427.02
1,10000,9,300,2000000.0,100000.0,391.73
1,10000,9,300,10000000.0,1000.0,401.51
1,10000,9,300,10000000.0,10000.0,356.78
1,10000,9,300,10000000.0,100000.0,363.52
1,10000,12,1,100000.0,1000.0,416.69
1,10000,12,1,100000.0,10000.0,416.14
1,10000,12,1,100000.0,100000.0,402.89
1,10000,12,1,1000000.0,1000.0,420.69
1,10000,12,1,1000000.0,10000.0,381.82
1,10000,12,1,1000000.0,100000.0,415.45
1,10000,12,1,2000000.0,1000.0,390.45
1,10000,12,1,2000000.0,10000.0,406.3
1,10000,12,1,2000000.0,100000.0,464.78
1,10000,12,1,10000000.0,1000.0,519.56
1,10000,12,1,10000000.0,10000.0,649.54
1,10000,12,1,10000000.0,100000.0,418.35
