spouts,max_spout,topology_level,netty_min_wait,message_size,bolts,$<throughput
1,10000,2,100,100000.0,1,29.049500348594
1,10000,2,100,100000.0,2,28.805161885009795
1,10000,2,100,100000.0,3,19.56449435564338
1,10000,2,100,100000.0,6,19.193121185367165
1,10000,2,100,1000000.0,3,2380.9523809523807
1,10000,2,100,1000000.0,6,1969.7059229057102
1,10000,2,1000,10.0,1,1.9979221609526092
1,10000,2,1000,10.0,2,1.7034614336331426
1,10000,2,1000,10.0,3,1.7091679770287824
1,10000,2,1000,10.0,6,1.8535681186283597
1,10000,2,1000,100.0,1,2.174054829662804
1,10000,2,1000,100.0,2,1.6082600234805964
1,10000,2,1000,100.0,3,1.7097816608819054
1,10000,2,1000,100.0,6,1.8457676547676178
1,10000,2,1000,1000.0,1,2.210921954455008
1,10000,2,1000,1000.0,2,1.542781326174828
1,10000,2,1000,1000.0,3,1.6431963455313274
1,10000,2,1000,1000.0,6,1.6670556463174742
1,10000,2,1000,10000.0,1,3.528457005751385
1,10000,2,1000,10000.0,2,2.9119711132465564
1,10000,2,1000,10000.0,3,1.9714533554136109
1,10000,2,1000,10000.0,6,1.9659111014999902
1,10000,2,1000,100000.0,1,29.22523891632814
1,10000,2,1000,100000.0,2,28.996433438687042
1,10000,2,1000,100000.0,3,19.53315753491552
1,10000,2,1000,100000.0,6,19.529724240293728
1,10000,2,1000,1000000.0,2,639.8362019323054
1,10000,2,1000,1000000.0,3,762.1951219512196
1,10000,2,1000,1000000.0,6,318.55249745158
1,10000,3,10,10.0,1,2.2536734877850897
1,10000,3,10,10.0,2,2.0464963981663393
1,10000,3,10,10.0,3,2.2293064627594354
1,10000,3,10,10.0,6,2.2058499139718535
1,10000,3,10,100.0,1,2.3307306840694557
1,10000,3,10,100.0,2,2.024619371558147
1,10000,3,10,100.0,3,2.225288174818639
1,10000,3,10,100.0,6,2.2675222784063855
1,10000,3,10,1000.0,1,2.4872528292500933
1,10000,3,10,1000.0,2,2.017349203147065
1,10000,3,10,1000.0,3,2.1217907914279652
1,10000,3,10,1000.0,6,2.191924948489764
1,10000,3,10,10000.0,1,3.7228695878783364
1,10000,3,10,10000.0,2,3.051571559353067
1,10000,3,10,10000.0,3,2.6260504201680672
1,10000,3,10,10000.0,6,2.65625415039711
1,10000,3,10,100000.0,1,29.2295101134105
1,10000,3,10,100000.0,2,29.72209838014564
1,10000,3,10,100000.0,3,25.77386015103482
1,10000,3,10,100000.0,6,25.802456393848693
1,10000,3,10,1000000.0,3,478.4688995215311
1,10000,3,100,10.0,1,2.1116202462149207
1,10000,3,100,10.0,2,2.081555338148665
1,10000,3,100,10.0,3,2.1189583200898436
1,10000,3,100,10.0,6,2.2244961516216577
1,10000,3,100,100.0,1,2.228511577117643
1,10000,3,100,100.0,2,2.048298887773704
1,10000,3,100,100.0,3,2.2283129442698932
1,10000,3,100,100.0,6,2.3331777881474567
1,10000,3,100,1000.0,1,2.449419487581443
1,10000,3,100,1000.0,2,2.0347949944043138
1,10000,3,100,1000.0,3,2.232740912744485
1,10000,3,100,1000.0,6,2.221432379598365
1,10000,3,100,10000.0,1,3.899547652472313
1,10000,3,100,10000.0,2,3.1359759157049676
1,10000,3,100,10000.0,3,2.635740643120717
1,10000,3,100,10000.0,6,2.6252231439672373
1,10000,3,100,100000.0,1,29.792939073439594
1,10000,3,100,100000.0,2,29.178338001867417
1,10000,3,100,100000.0,3,26.030142905484553
1,10000,3,100,100000.0,6,26.640381490262943
1,10000,3,100,1000000.0,1,6770.939129257228
1,10000,3,100,1000000.0,2,2167.1759530156255
1,10000,3,1000,10.0,1,2.3014959723820483
1,10000,3,1000,10.0,2,2.209847078582162
1,10000,3,1000,10.0,3,2.265878141073573
1,10000,3,1000,10.0,6,2.3750712521375643
1,10000,3,1000,100.0,1,2.363675041955232
1,10000,3,1000,100.0,2,2.0749040356883492
1,10000,3,1000,100.0,3,2.3592695701410844
1,10000,3,1000,100.0,6,2.2202486678507993
1,10000,3,1000,1000.0,1,2.3778950872687497
1,10000,3,1000,1000.0,2,2.021794949556216
1,10000,3,1000,1000.0,3,2.0883802522763344
1,10000,3,1000,1000.0,6,2.1758997345402324
1,10000,3,1000,10000.0,1,3.7520636349992498
1,10000,3,1000,10000.0,2,2.9403981299067894
1,10000,3,1000,10000.0,3,2.624396388830569
1,10000,3,1000,10000.0,6,2.598820135658411
1,10000,3,1000,100000.0,1,29.19537545252832
1,10000,3,1000,100000.0,2,29.224384826699396
1,10000,3,1000,100000.0,3,26.361575367743974
1,10000,3,1000,100000.0,6,26.003068362066724
1,10000,4,10,10.0,1,2.7491408934707904
1,10000,4,10,10.0,2,2.4993751562109474
1,10000,4,10,10.0,3,2.493330341336924
1,10000,4,10,10.0,6,2.5872551809785
1,10000,4,10,100.0,1,2.72635568036206
1,10000,4,10,100.0,2,2.4619626766458222
1,10000,4,10,100.0,3,2.437122246051862
1,10000,4,10,100.0,6,2.498750624687656
1,10000,4,10,1000.0,1,2.885919598279992
1,10000,4,10,1000.0,2,2.5606883130185394
1,10000,4,10,1000.0,3,2.4422410003419137
1,10000,4,10,1000.0,6,2.516166368920313
1,10000,4,10,10000.0,1,4.021555537681976
1,10000,4,10,10000.0,2,3.6453776611256927
1,10000,4,10,10000.0,3,3.2414910858995136
1,10000,4,10,10000.0,6,3.273858241938124
1,10000,4,10,100000.0,1,29.19878533053025
1,10000,4,10,100000.0,2,34.132022663663044
1,10000,4,10,100000.0,3,32.1068516021319
1,10000,4,10,100000.0,6,32.224800206238726
1,10000,4,10,1000000.0,1,286.09029009555417
1,10000,4,10,1000000.0,2,1496.2668142983257
1,10000,4,10,1000000.0,3,3833.914810412912
1,10000,4,10,1000000.0,6,4379.625979941313
1,10000,4,100,10.0,1,2.7977506085107575
1,10000,4,100,10.0,2,2.531773760696744
1,10000,4,100,10.0,3,2.6098076571756663
1,10000,4,100,10.0,6,2.653998248361156
1,10000,4,100,100.0,1,2.886919368342042
1,10000,4,100,100.0,2,2.4792978628452422
1,10000,4,100,100.0,3,2.575129400252363
1,10000,4,100,100.0,6,2.6101482564209646
1,10000,4,100,1000.0,1,2.714219797519203
1,10000,4,100,1000.0,2,2.4773324084625674
1,10000,4,100,1000.0,3,2.5291484357216927
1,10000,4,100,1000.0,6,2.6224005454593136
1,10000,4,100,10000.0,1,3.8940809968847354
1,10000,4,100,10000.0,2,3.665017408832692
1,10000,4,100,10000.0,3,3.2288269671628296
1,10000,4,100,10000.0,6,3.2656260205081313
1,10000,4,100,100000.0,1,29.459419649432906
1,10000,4,100,100000.0,2,35.702809811132134
1,10000,4,100,100000.0,3,32.07595586348473
1,10000,4,100,100000.0,6,32.9673952461016
1,10000,4,1000,10.0,1,2.7432584423778565
1,10000,4,1000,10.0,2,2.5559758715877723
1,10000,4,1000,10.0,3,2.4325573475394684
1,10000,4,1000,10.0,6,2.5753283543651815
1,10000,4,1000,100.0,1,2.9006526468455403
1,10000,4,1000,100.0,2,2.5328639092221574
1,10000,4,1000,100.0,3,2.499562576549104
1,10000,4,1000,100.0,6,2.5760581158710942
1,10000,4,1000,1000.0,1,2.915621902151729
1,10000,4,1000,1000.0,2,2.4713325425069197
1,10000,4,1000,1000.0,3,2.532671461857968
1,10000,4,1000,1000.0,6,2.577452446002371
1,10000,4,1000,10000.0,1,3.9334460921213075
1,10000,4,1000,10000.0,2,3.5669698591046908
1,10000,4,1000,10000.0,3,3.2578595862518327
1,10000,4,1000,10000.0,6,3.180155827635554
1,10000,4,1000,100000.0,1,29.634898055950686
1,10000,4,1000,100000.0,2,32.14813862277374
1,10000,4,1000,100000.0,3,31.895891809134984
1,10000,4,1000,100000.0,6,32.2913975716869
1,10000,4,1000,1000000.0,1,23404.404708966224
1,10000,4,1000,1000000.0,2,1376.5951296064313
1,10000,4,1000,1000000.0,6,3132.5376687654666
1,10000,5,10,10.0,1,2.8702640642939152
1,10000,5,10,10.0,2,2.543493743005392
1,10000,5,10,10.0,3,2.8190454712034505
1,10000,5,10,10.0,6,2.917833800186741
1,10000,5,10,100.0,1,2.7609055770292654
1,10000,5,10,100.0,2,2.612466691049689
1,10000,5,10,100.0,3,2.6940380936986448
1,10000,5,10,100.0,6,2.8476236580573513
1,10000,5,10,1000.0,1,3.21853878339234
1,10000,5,10,1000.0,2,2.4258890883508806
1,10000,5,10,1000.0,3,2.8697698444584745
1,10000,5,10,1000.0,6,2.916302128900554
1,10000,5,10,10000.0,1,5.836689429755443
1,10000,5,10,10000.0,2,5.169027189083015
1,10000,5,10,10000.0,3,3.9804163515503723
1,10000,5,10,10000.0,6,3.9357682619647356
1,10000,5,10,100000.0,1,42.709490048688814
1,10000,5,10,100000.0,2,40.8463360836533
1,10000,5,10,100000.0,3,42.25649693640397
1,10000,5,10,100000.0,6,36.080242459229325
1,10000,5,10,1000000.0,6,1321.1435818844793
1,10000,5,100,10.0,1,3.036652394400413
1,10000,5,100,10.0,2,2.551996937603675
1,10000,5,100,10.0,3,2.7917364600781687
1,10000,5,100,10.0,6,2.7696227773777213
1,10000,5,100,100.0,1,2.8476236580573513
1,10000,5,100,100.0,2,2.612466691049689
1,10000,5,100,100.0,3,2.813097783278947
1,10000,5,100,100.0,6,2.877863474156786
1,10000,5,100,1000.0,1,3.3062223103881503
1,10000,5,100,1000.0,2,2.595784446059599
1,10000,5,100,1000.0,3,2.8855864954552013
1,10000,5,100,1000.0,6,2.9415225320625957
1,10000,5,100,10000.0,1,5.811588307084326
1,10000,5,100,10000.0,2,5.096060745044081
1,10000,5,100,10000.0,3,3.9491351394044703
1,10000,5,100,10000.0,6,3.867275117951891
1,10000,5,100,100000.0,1,38.223377417628626
1,10000,5,100,100000.0,2,50.8931752252023
1,10000,5,100,100000.0,3,110.04853140234843
1,10000,5,100,1000000.0,1,1327.8801720932702
1,10000,5,100,1000000.0,2,3491.2544077086895
1,10000,5,1000,10.0,1,2.9569177089801593
1,10000,5,1000,10.0,2,2.6589380201547503
1,10000,5,1000,10.0,3,2.7229407760381212
1,10000,5,1000,10.0,6,2.794466955428252
1,10000,5,1000,100.0,1,2.9849855228202142
1,10000,5,1000,100.0,2,2.4539877300613497
1,10000,5,1000,100.0,3,2.778704012448594
1,10000,5,1000,100.0,6,2.9092601751374625
1,10000,5,1000,1000.0,1,3.3327778703549407
1,10000,5,1000,1000.0,2,2.565418163160595
1,10000,5,1000,1000.0,3,2.671082856990224
1,10000,5,1000,1000.0,6,3.2530904359141184
1,10000,5,1000,10000.0,1,5.84009811364831
1,10000,5,1000,10000.0,2,5.166089786640492
1,10000,5,1000,10000.0,3,3.906097418069607
1,10000,5,1000,10000.0,6,6.4867669953295275
1,10000,5,1000,100000.0,1,41.687510421877604
1,10000,5,1000,100000.0,2,49.22955742627874
1,10000,5,1000,100000.0,6,35.50127804600965
1,10000,5,1000,1000000.0,3,2231.246374224642
1,10000,5,1000,1000000.0,6,1498.1273408239701
3,1,2,10,10.0,1,4.95000495000495
3,1,2,10,10.0,2,4.7666714333381
3,1,2,10,10.0,3,4.76462740613684
3,1,2,10,10.0,6,4.708541293907148
3,1,2,10,100.0,1,4.988028731045491
3,1,2,10,100.0,2,4.81811611659841
3,1,2,10,100.0,3,4.720098178042103
3,1,2,10,100.0,6,4.682305567261319
3,1,2,10,1000.0,1,4.859086491739553
3,1,2,10,1000.0,2,4.888302292613775
3,1,2,10,1000.0,3,4.879953152449737
3,1,2,10,1000.0,6,4.840974003969599
3,1,2,10,10000.0,1,5.886854653558603
3,1,2,10,10000.0,2,6.022645145748013
3,1,2,10,10000.0,3,5.981934557635939
3,1,2,10,10000.0,6,5.923819678928973
3,1,2,10,100000.0,1,13.397103546213309
3,1,2,10,100000.0,2,11.182430165723614
3,1,2,10,100000.0,3,11.590440204918984
3,1,2,10,100000.0,6,11.582519661327124
3,1,2,10,1000000.0,1,109.37568359802249
3,1,2,10,1000000.0,2,91.50805270863836
3,1,2,10,1000000.0,3,68.74742197167606
3,1,2,10,1000000.0,6,67.80580417683754
3,1,2,100,10.0,1,4.912073877591119
3,1,2,100,10.0,2,4.716981132075472
3,1,2,100,10.0,3,4.847779716889664
3,1,2,100,10.0,6,4.832318546438581
3,1,2,100,100.0,1,5.067909993918508
3,1,2,100,100.0,2,4.733279689496852
3,1,2,100,100.0,3,4.716091303527636
3,1,2,100,100.0,6,4.828118964851294
3,1,2,100,1000.0,1,4.840974003969599
3,1,2,100,1000.0,2,4.743833017077799
3,1,2,100,1000.0,3,4.7010154193305755
3,1,2,100,1000.0,6,4.84402247626429
3,1,2,100,10000.0,1,5.9569905283850595
3,1,2,100,10000.0,2,6.101653548111538
3,1,2,100,10000.0,3,5.850348095711695
3,1,2,100,10000.0,6,6.092731371473832
3,1,2,100,100000.0,1,13.880599086656579
3,1,2,100,100000.0,2,11.572734637194769
3,1,2,100,100000.0,3,11.541080475954157
3,1,2,100,100000.0,6,11.537219068715677
3,1,2,100,1000000.0,1,109.95052226498076
3,1,2,100,1000000.0,2,89.97660608241857
3,1,2,100,1000000.0,3,65.28693608408958
3,1,2,100,1000000.0,6,66.9702652022502
3,1,2,1000,10.0,1,5.044390637610976
3,1,2,1000,10.0,2,4.7225501770956315
3,1,2,1000,10.0,3,4.774637127578304
3,1,2,1000,10.0,6,4.795473073418693
3,1,2,1000,100.0,1,4.9465769687376335
3,1,2,1000,100.0,2,4.790648653827728
3,1,2,1000,100.0,3,4.827885868778062
3,1,2,1000,100.0,6,4.701678499224223
3,1,2,1000,1000.0,1,4.8911714355588165
3,1,2,1000,1000.0,2,4.768489819274236
3,1,2,1000,1000.0,3,4.824159390226253
3,1,2,1000,1000.0,6,4.8093108257586685
3,1,2,1000,10000.0,1,5.859603890776984
3,1,2,1000,10000.0,2,5.915409642117717
3,1,2,1000,10000.0,3,5.90772139185916
3,1,2,1000,10000.0,6,5.944596361907027
3,1,2,1000,100000.0,1,14.081928660949403
3,1,2,1000,100000.0,2,11.241639030970715
3,1,2,1000,100000.0,3,11.520870056106638
3,1,2,1000,100000.0,6,11.478288816703206
3,1,2,1000,1000000.0,1,110.30709495234734
3,1,2,1000,1000000.0,2,88.34702712253731
3,1,2,1000,1000000.0,3,66.25149065853981
3,1,2,1000,1000000.0,6,66.28662335940608
3,1,3,10,10.0,1,6.65335994677312
3,1,3,10,10.0,2,6.3023886052814015
3,1,3,10,10.0,3,6.311537490532694
3,1,3,10,10.0,6,6.360918516633802
3,1,3,10,100.0,1,6.8479079641169625
3,1,3,10,100.0,2,6.278252134605726
3,1,3,10,100.0,3,6.251172094767769
3,1,3,10,100.0,6,6.380806533945891
3,1,3,10,1000.0,1,6.791171477079796
3,1,3,10,1000.0,2,6.37389253617184
3,1,3,10,1000.0,3,6.413134098634003
3,1,3,10,1000.0,6,6.539794650447976
3,1,3,10,10000.0,1,8.753501400560225
3,1,3,10,10000.0,2,8.4530853761623
3,1,3,10,10000.0,3,8.296001327360212
3,1,3,10,10000.0,6,8.368200836820083
3,1,3,10,100000.0,1,30.104160394966584
3,1,3,10,100000.0,2,19.905647232119755
3,1,3,10,100000.0,3,18.327773908581065
3,1,3,10,100000.0,6,19.459417385043494
3,1,3,10,1000000.0,1,284.7218267752406
3,1,3,10,1000000.0,2,198.2514224539561
3,1,3,10,1000000.0,3,134.66018502309421
3,1,3,10,1000000.0,6,141.58690604292914
3,1,3,100,10.0,1,6.695232994108195
3,1,3,100,10.0,2,6.384065372829418
3,1,3,100,10.0,3,6.309546343617894
3,1,3,100,10.0,6,6.382435537401072
3,1,3,100,100.0,1,6.539366989275438
3,1,3,100,100.0,2,6.386103838048407
3,1,3,100,100.0,3,6.345177664974619
3,1,3,100,100.0,6,6.434592368573451
3,1,3,100,1000.0,1,6.780580417683754
3,1,3,100,1000.0,2,6.389368091495751
3,1,3,100,1000.0,3,6.423020104052926
3,1,3,100,1000.0,6,6.509145349215648
3,1,3,100,10000.0,1,8.588114050154585
3,1,3,100,10000.0,2,8.341675008341674
3,1,3,100,10000.0,3,8.307717869901138
3,1,3,100,10000.0,6,8.46811753747142
3,1,3,100,100000.0,1,29.203901641259275
3,1,3,100,100000.0,2,19.726978615955183
3,1,3,100,100000.0,3,18.74098090294046
3,1,3,100,100000.0,6,19.470784088475245
3,1,3,100,1000000.0,1,294.11764705882354
3,1,3,100,1000000.0,2,192.49278152069297
3,1,3,100,1000000.0,3,136.17484850548104
3,1,3,100,1000000.0,6,132.79154383448864
3,1,3,1000,10.0,1,6.7015145422865565
3,1,3,1000,10.0,2,6.303580433686334
3,1,3,1000,10.0,3,6.127450980392157
3,1,3,1000,10.0,6,6.414779652318943
3,1,3,1000,100.0,1,6.657789613848203
3,1,3,1000,100.0,2,6.389776357827476
3,1,3,1000,100.0,3,6.268020559107434
3,1,3,1000,100.0,6,6.197706848466067
3,1,3,1000,1000.0,1,6.888001102080176
3,1,3,1000,1000.0,2,6.335128286347799
3,1,3,1000,1000.0,3,6.312732782021337
3,1,3,1000,1000.0,6,6.346788525006347
3,1,3,1000,10000.0,1,8.687342541916427
3,1,3,1000,10000.0,2,8.421761832575374
3,1,3,1000,10000.0,3,8.226390259953932
3,1,3,1000,10000.0,6,8.371703641691084
3,1,3,1000,100000.0,1,29.778743932580923
3,1,3,1000,100000.0,2,20.68466232288758
3,1,3,1000,100000.0,3,18.96201907579119
3,1,3,1000,100000.0,6,18.74660217835517
3,1,3,1000,1000000.0,1,295.7529871051698
3,1,3,1000,1000000.0,2,186.54628213259713
3,1,3,1000,1000000.0,3,130.18968637304553
3,1,3,1000,1000000.0,6,135.4903395387909
3,1,4,10,10.0,1,8.206138191367142
3,1,4,10,10.0,2,7.757951900698216
3,1,4,10,10.0,3,7.6464291176020796
3,1,4,10,10.0,6,7.647598654022637
3,1,4,10,100.0,1,7.965588657001752
3,1,4,10,100.0,2,7.807620237351655
3,1,4,10,100.0,3,7.777259293824856
3,1,4,10,100.0,6,7.759155803848541
3,1,4,10,1000.0,1,8.078849571820973
3,1,4,10,1000.0,2,7.659313725490196
3,1,4,10,1000.0,3,7.79666302822392
3,1,4,10,1000.0,6,7.805182641273806
3,1,4,10,10000.0,1,11.417349804763317
3,1,4,10,10000.0,2,10.432532810315688
3,1,4,10,10000.0,3,10.740677092283898
3,1,4,10,10000.0,6,10.898351079481673
3,1,4,10,100000.0,1,37.585507028489815
3,1,4,10,100000.0,2,27.2724793410969
3,1,4,10,100000.0,3,26.14310736974197
3,1,4,10,100000.0,6,26.206137477397206
3,1,4,10,1000000.0,1,411.8955432902216
3,1,4,10,1000000.0,2,268.61502095197164
3,1,4,10,1000000.0,3,201.81634712411704
3,1,4,10,1000000.0,6,197.98843747525146
3,1,4,100,10.0,1,8.331250520703158
3,1,4,100,10.0,2,7.630093087135663
3,1,4,100,10.0,3,7.395355716609969
3,1,4,100,10.0,6,7.801529099703542
3,1,4,100,100.0,1,8.426019548365351
3,1,4,100,100.0,2,7.755545214828603
3,1,4,100,100.0,3,7.525586995785671
3,1,4,100,100.0,6,7.666360012266176
3,1,4,100,1000.0,1,8.288437629506838
3,1,4,100,1000.0,2,7.857928650007858
3,1,4,100,1000.0,3,7.538635506973238
3,1,4,100,1000.0,6,7.678722260615833
3,1,4,100,10000.0,1,11.52751040357814
3,1,4,100,10000.0,2,10.763451623666677
3,1,4,100,10000.0,3,10.43906716495814
3,1,4,100,10000.0,6,10.832945152798692
3,1,4,100,100000.0,1,38.121378469045446
3,1,4,100,100000.0,2,27.61058037439947
3,1,4,100,100000.0,3,26.406823523198394
3,1,4,100,100000.0,6,26.535756932466498
3,1,4,100,1000000.0,1,366.4614482556435
3,1,4,100,1000000.0,2,259.6593269630245
3,1,4,100,1000000.0,3,197.6050270718887
3,1,4,100,1000000.0,6,192.4224056649156
3,1,4,1000,10.0,1,8.250825082508252
3,1,4,1000,10.0,2,7.735148514851486
3,1,4,1000,10.0,3,7.637668983426258
3,1,4,1000,10.0,6,7.586102260658474
3,1,4,1000,100.0,1,8.394895903290799
3,1,4,1000,100.0,2,7.803964413922272
3,1,4,1000,100.0,3,7.599361653621096
3,1,4,1000,100.0,6,7.647598654022637
3,1,4,1000,1000.0,1,8.14000814000814
3,1,4,1000,1000.0,2,7.723200494284832
3,1,4,1000,1000.0,3,7.716644802839725
3,1,4,1000,1000.0,6,7.747733787867049
3,1,4,1000,10000.0,1,11.214785573299839
3,1,4,1000,10000.0,2,10.730534809854923
3,1,4,1000,10000.0,3,10.61311993886843
3,1,4,1000,10000.0,6,10.662799624669454
3,1,4,1000,100000.0,1,38.507451191805615
3,1,4,1000,100000.0,2,27.155465037338764
3,1,4,1000,100000.0,3,26.30955826251677
3,1,4,1000,100000.0,6,26.2246931710899
3,1,4,1000,1000000.0,1,400.4485023226013
3,1,4,1000,1000000.0,2,259.30247633864906
3,1,4,1000,1000000.0,3,204.36106512987146
3,1,4,1000,1000000.0,6,201.06564793405045
3,1,5,10,10.0,1,9.538344143456696
3,1,5,10,10.0,2,9.11743253099927
3,1,5,10,10.0,3,8.903133903133902
3,1,5,10,10.0,6,9.017945711966814
3,1,5,10,100.0,1,9.600614439324117
3,1,5,10,100.0,2,8.92379082634303
3,1,5,10,100.0,3,8.796622097114708
3,1,5,10,100.0,6,9.095870474804439
3,1,5,10,1000.0,1,9.646922631680495
3,1,5,10,1000.0,2,9.256687957048968
3,1,5,10,1000.0,3,9.149130832570906
3,1,5,10,1000.0,6,9.126585744273067
3,1,5,10,10000.0,1,14.490863510556595
3,1,5,10,10000.0,2,13.294159875566663
3,1,5,10,10000.0,3,12.842245851954589
3,1,5,10,10000.0,6,13.277743845765729
3,1,5,10,100000.0,1,45.30832313896063
3,1,5,10,100000.0,2,35.785857429144
3,1,5,10,100000.0,3,33.53229159680773
3,1,5,10,100000.0,6,34.56977909911156
3,1,5,10,1000000.0,1,497.9335756610068
3,1,5,10,1000000.0,2,320.3382772207451
3,1,5,10,1000000.0,3,261.0966057441253
3,1,5,10,1000000.0,6,262.4258646932242
3,1,5,100,10.0,1,9.48856627763545
3,1,5,100,10.0,2,9.049773755656108
3,1,5,100,10.0,3,8.716116098666435
3,1,5,100,10.0,6,9.045680687471732
3,1,5,100,100.0,1,9.703085581214827
3,1,5,100,100.0,2,9.192021325489476
3,1,5,100,100.0,3,8.837044892188052
3,1,5,100,100.0,6,9.235315847801996
3,1,5,100,1000.0,1,9.859016070196194
3,1,5,100,1000.0,2,9.243852837862821
3,1,5,100,1000.0,3,8.931761343336905
3,1,5,100,1000.0,6,9.2781592132121
3,1,5,100,10000.0,1,14.834374211923869
3,1,5,100,10000.0,2,13.211610363187168
3,1,5,100,10000.0,3,12.829394709157622
3,1,5,100,10000.0,6,13.417955908596884
3,1,5,100,100000.0,1,47.1342383107089
3,1,5,100,100000.0,2,37.58974551742284
3,1,5,100,100000.0,3,34.20908593322387
3,1,5,100,100000.0,6,33.54466472107612
3,1,5,100,1000000.0,1,530.4195618734419
3,1,5,100,1000000.0,2,322.2376180195276
3,1,5,100,1000000.0,3,261.13751501540713
3,1,5,100,1000000.0,6,268.1396471282244
3,1,5,1000,10.0,1,9.611687812379854
3,1,5,1000,10.0,2,9.104151493080845
3,1,5,1000,10.0,3,9.141603437242892
3,1,5,1000,10.0,6,9.021199819576003
3,1,5,1000,100.0,1,9.701202949165696
3,1,5,1000,100.0,2,9.175153683824204
3,1,5,1000,100.0,3,9.028530155290719
3,1,5,1000,100.0,6,9.053870529651427
3,1,5,1000,1000.0,1,10.043589177028302
3,1,5,1000,1000.0,2,9.34492103541725
3,1,5,1000,1000.0,3,9.228497600590623
3,1,5,1000,1000.0,6,9.0711175616836
3,1,5,1000,10000.0,1,14.316392269148174
3,1,5,1000,10000.0,2,13.319835899621715
3,1,5,1000,10000.0,3,12.957396081683424
3,1,5,1000,10000.0,6,13.078905034070548
3,1,5,1000,100000.0,1,47.614512903533004
3,1,5,1000,100000.0,2,37.18163227365682
3,1,5,1000,100000.0,3,33.11039004039468
3,1,5,1000,100000.0,6,34.38553056873668
3,1,5,1000,1000000.0,1,491.183260474483
3,1,5,1000,1000000.0,2,322.69514989189713
3,1,5,1000,1000000.0,3,242.13075060532688
3,1,5,1000,1000000.0,6,258.99355106057857
3,10,2,10,10.0,1,1.8604305036185373
3,10,2,10,10.0,2,1.7068341639926266
3,10,2,10,10.0,3,1.4803191568102083
3,10,2,10,10.0,6,1.5068637644470564
3,10,2,10,100.0,1,1.8959861972204843
3,10,2,10,100.0,2,1.7379214459506431
3,10,2,10,100.0,3,1.4704801117564885
3,10,2,10,100.0,6,1.4959086897335787
3,10,2,10,1000.0,1,2.058756922570152
3,10,2,10,1000.0,2,1.8319044478639994
3,10,2,10,1000.0,3,1.5573170541790604
3,10,2,10,1000.0,6,1.500487658489009
3,10,2,10,10000.0,1,3.548364204101909
3,10,2,10,10000.0,2,2.2623410705397946
3,10,2,10,10000.0,3,1.8134668044901439
3,10,2,10,10000.0,6,1.7183016306682475
3,10,2,10,100000.0,1,16.079497033332796
3,10,2,10,100000.0,2,10.074957685177722
3,10,2,10,100000.0,3,6.5928270042194095
3,10,2,10,100000.0,6,6.530825496342738
3,10,2,10,1000000.0,1,159.8721023181455
3,10,2,10,1000000.0,2,102.59882832138058
3,10,2,10,1000000.0,3,64.44129398118315
3,10,2,10,1000000.0,6,66.46284726837698
3,10,2,100,10.0,1,1.8635855385762206
3,10,2,100,10.0,2,1.6921332724165354
3,10,2,100,10.0,3,1.4581085415998367
3,10,2,100,10.0,6,1.503307276007216
3,10,2,100,100.0,1,1.8989024343929208
3,10,2,100,100.0,2,1.7453834607463259
3,10,2,100,100.0,3,1.4487924315083378
3,10,2,100,100.0,6,1.5096618357487923
3,10,2,100,1000.0,1,2.014910336490026
3,10,2,100,1000.0,2,1.7460234316344525
3,10,2,100,1000.0,3,1.5186720731392471
3,10,2,100,1000.0,6,1.5172434720599615
3,10,2,100,10000.0,1,3.588345055260514
3,10,2,100,10000.0,2,2.265878141073573
3,10,2,100,10000.0,3,1.8242183224488306
3,10,2,100,10000.0,6,1.6872795991023672
3,10,2,100,100000.0,1,15.753985758396874
3,10,2,100,100000.0,2,10.08613559800698
3,10,2,100,100000.0,3,6.615506747816883
3,10,2,100,100000.0,6,6.595870984763538
3,10,2,100,1000000.0,1,158.11026609957784
3,10,2,100,1000000.0,2,102.93996541217162
3,10,2,100,1000000.0,3,66.58232904987015
3,10,2,100,1000000.0,6,65.26137179403511
3,10,2,1000,10.0,1,1.903601614254169
3,10,2,1000,10.0,2,1.7382235355466713
3,10,2,1000,10.0,3,1.5191565642755143
3,10,2,1000,10.0,6,1.5039403236479576
3,10,2,1000,100.0,1,1.8991188088726831
3,10,2,1000,100.0,2,1.7538936438894346
3,10,2,1000,100.0,3,1.5275337966852516
3,10,2,1000,100.0,6,1.502968362515969
3,10,2,1000,1000.0,1,2.0822054720359806
3,10,2,1000,1000.0,2,1.8254837531945967
3,10,2,1000,1000.0,3,1.537704514700455
3,10,2,1000,1000.0,6,1.5323556904028564
3,10,2,1000,10000.0,1,3.55353398955261
3,10,2,1000,10000.0,2,2.2739159105896265
3,10,2,1000,10000.0,3,1.8228881840387912
3,10,2,1000,10000.0,6,1.715442412598209
3,10,2,1000,100000.0,1,15.948708952010334
3,10,2,1000,100000.0,2,10.091428340767353
3,10,2,1000,100000.0,3,6.6711140760507
3,10,2,1000,100000.0,6,6.502373366278691
3,10,2,1000,1000000.0,1,157.94794035885772
3,10,2,1000,1000000.0,2,106.09404175861484
3,10,2,1000,1000000.0,3,66.64889362836577
3,10,2,1000,1000000.0,6,65.84145377929944
3,10,3,10,10.0,1,2.5525832142127833
3,10,3,10,10.0,2,2.1925016443762333
3,10,3,10,10.0,3,2.0817720043300856
3,10,3,10,10.0,6,1.9278223318938927
3,10,3,10,100.0,1,2.5204153644520617
